id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kematian,penyebab_kematian,jumlah_kematian,satuan,tahun
1402,32,JAWA BARAT,3279,KOTA BANJAR,LAHIR MATI,LAIN-LAIN,4,JIWA,2018
1403,32,JAWA BARAT,3279,KOTA BANJAR,LAHIR MATI,SEPSIS,1,JIWA,2018
1404,32,JAWA BARAT,3279,KOTA BANJAR,LAHIR MATI,TETANUS,0,JIWA,2018
1405,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1406,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,DEMAM,4,JIWA,2019
1407,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,DIARE,0,JIWA,2019
1408,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1409,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2019
1410,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1411,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1412,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2019
1413,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,GANGGUAN METABOLIK,1,JIWA,2019
1414,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,HIPERTENSI,26,JIWA,2019
1415,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,INFEKSI,2,JIWA,2019
1416,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,LAIN-LAIN,11,JIWA,2019
1417,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN IBU,PENDARAHAN,29,JIWA,2019
1418,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,DIARE,2,JIWA,2019
1419,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,KELAINAN SARAF,1,JIWA,2019
1420,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,LAIN-LAIN,5,JIWA,2019
1421,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1422,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,PNEUMONIA,4,JIWA,2019
1423,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1424,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMATIAN POST-NEO,TETANUS,1,JIWA,2019
1425,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,ASFIKSIA,24,JIWA,2019
1426,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,BBLR,47,JIWA,2019
1427,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,KELAINAN,13,JIWA,2019
1428,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,LAIN-LAIN,3,JIWA,2019
1429,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,SEPSIS,2,JIWA,2019
1430,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAHIR MATI,TETANUS,2,JIWA,2019
1431,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1432,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,DEMAM,1,JIWA,2019
1433,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,DIARE,8,JIWA,2019
1434,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1435,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,LAIN-LAIN,6,JIWA,2019
1436,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1437,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN BALITA,PNEUMONIA,8,JIWA,2019
1438,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,GANGGUAN DARAH,6,JIWA,2019
1439,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1440,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,HIPERTENSI,11,JIWA,2019
1441,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,INFEKSI,0,JIWA,2019
1442,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,LAIN-LAIN,11,JIWA,2019
1443,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN IBU,PENDARAHAN,14,JIWA,2019
1444,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,DIARE,12,JIWA,2019
1445,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,KELAINAN SARAF,1,JIWA,2019
1446,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,LAIN-LAIN,19,JIWA,2019
1447,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1448,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,PNEUMONIA,15,JIWA,2019
1449,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,SALURAN CERNA,3,JIWA,2019
1450,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1451,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,ASFIKSIA,24,JIWA,2019
1452,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,BBLR,70,JIWA,2019
1453,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,KELAINAN,17,JIWA,2019
1454,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,LAIN-LAIN,43,JIWA,2019
1455,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,SEPSIS,3,JIWA,2019
1456,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAHIR MATI,TETANUS,0,JIWA,2019
1457,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1458,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1459,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,DIARE,0,JIWA,2019
1460,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1461,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,LAIN-LAIN,8,JIWA,2019
1462,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1463,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1464,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,GANGGUAN DARAH,4,JIWA,2019
1465,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1466,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,HIPERTENSI,13,JIWA,2019
1467,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1468,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,LAIN-LAIN,0,JIWA,2019
1469,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN IBU,PENDARAHAN,6,JIWA,2019
1470,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,DIARE,3,JIWA,2019
1471,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1472,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,LAIN-LAIN,6,JIWA,2019
1473,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1474,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,PNEUMONIA,9,JIWA,2019
1475,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1476,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1477,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,ASFIKSIA,25,JIWA,2019
1478,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,BBLR,22,JIWA,2019
1479,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,KELAINAN,6,JIWA,2019
1480,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,LAIN-LAIN,4,JIWA,2019
1481,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,SEPSIS,9,JIWA,2019
1482,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAHIR MATI,TETANUS,0,JIWA,2019
1483,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1484,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,DEMAM,1,JIWA,2019
1485,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,DIARE,0,JIWA,2019
1486,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1487,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,LAIN-LAIN,9,JIWA,2019
1488,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1489,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2019
1490,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2019
1491,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1492,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,HIPERTENSI,10,JIWA,2019
1493,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,INFEKSI,2,JIWA,2019
1494,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,LAIN-LAIN,9,JIWA,2019
1495,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN IBU,PENDARAHAN,16,JIWA,2019
1496,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,DIARE,4,JIWA,2019
1497,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1498,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,LAIN-LAIN,18,JIWA,2019
1499,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1500,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,PNEUMONIA,4,JIWA,2019
1501,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2019
1502,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1503,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,ASFIKSIA,36,JIWA,2019
1504,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,BBLR,43,JIWA,2019
1505,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,KELAINAN,13,JIWA,2019
1506,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,LAIN-LAIN,97,JIWA,2019
1507,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,SEPSIS,1,JIWA,2019
1508,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAHIR MATI,TETANUS,0,JIWA,2019
1509,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1510,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1511,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,DIARE,0,JIWA,2019
1512,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1513,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,LAIN-LAIN,1,JIWA,2019
1514,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1515,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1516,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,GANGGUAN DARAH,7,JIWA,2019
1517,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,GANGGUAN METABOLIK,1,JIWA,2019
1518,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,HIPERTENSI,16,JIWA,2019
1519,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1520,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,LAIN-LAIN,6,JIWA,2019
1521,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN IBU,PENDARAHAN,14,JIWA,2019
1522,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,DIARE,2,JIWA,2019
1523,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1524,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,LAIN-LAIN,8,JIWA,2019
1525,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1526,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2019
1527,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2019
1528,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1529,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,ASFIKSIA,69,JIWA,2019
1530,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,BBLR,106,JIWA,2019
1531,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,KELAINAN,20,JIWA,2019
1532,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,LAIN-LAIN,37,JIWA,2019
1533,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,SEPSIS,4,JIWA,2019
1534,32,JAWA BARAT,3205,KABUPATEN GARUT,LAHIR MATI,TETANUS,0,JIWA,2019
1535,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1536,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,DEMAM,2,JIWA,2019
1537,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,DIARE,0,JIWA,2019
1538,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1539,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,LAIN-LAIN,13,JIWA,2019
1540,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1541,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1542,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2019
1543,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1544,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,HIPERTENSI,12,JIWA,2019
1545,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,INFEKSI,2,JIWA,2019
1546,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,LAIN-LAIN,1,JIWA,2019
1547,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN IBU,PENDARAHAN,8,JIWA,2019
1548,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,DIARE,0,JIWA,2019
1549,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1550,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,LAIN-LAIN,30,JIWA,2019
1551,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,MALARIA,1,JIWA,2019
1552,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,PNEUMONIA,7,JIWA,2019
1553,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,SALURAN CERNA,5,JIWA,2019
1554,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1555,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,ASFIKSIA,48,JIWA,2019
1556,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,BBLR,58,JIWA,2019
1557,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,KELAINAN,12,JIWA,2019
1558,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,LAIN-LAIN,18,JIWA,2019
1559,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,SEPSIS,3,JIWA,2019
1560,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAHIR MATI,TETANUS,0,JIWA,2019
1561,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1562,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1563,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,DIARE,0,JIWA,2019
1564,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1565,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,LAIN-LAIN,16,JIWA,2019
1566,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1567,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1568,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,GANGGUAN DARAH,2,JIWA,2019
1569,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1570,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,HIPERTENSI,1,JIWA,2019
1571,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,INFEKSI,1,JIWA,2019
1572,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,LAIN-LAIN,5,JIWA,2019
1573,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN IBU,PENDARAHAN,5,JIWA,2019
1574,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,DIARE,0,JIWA,2019
1575,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1576,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,LAIN-LAIN,20,JIWA,2019
1577,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1578,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2019
1579,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,SALURAN CERNA,2,JIWA,2019
1580,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1581,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,ASFIKSIA,26,JIWA,2019
1582,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,BBLR,25,JIWA,2019
1583,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,KELAINAN,8,JIWA,2019
1584,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,LAIN-LAIN,11,JIWA,2019
1585,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,SEPSIS,5,JIWA,2019
1586,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAHIR MATI,TETANUS,0,JIWA,2019
1587,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1588,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1589,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,DIARE,0,JIWA,2019
1590,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1591,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2019
1592,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1593,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2019
1594,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2019
1595,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1596,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,HIPERTENSI,7,JIWA,2019
1597,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,INFEKSI,2,JIWA,2019
1598,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,LAIN-LAIN,8,JIWA,2019
1599,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN IBU,PENDARAHAN,4,JIWA,2019
1600,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,DIARE,3,JIWA,2019
1601,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1602,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,LAIN-LAIN,13,JIWA,2019
1603,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
1604,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2019
1605,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2019
1606,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMATIAN POST-NEO,TETANUS,0,JIWA,2019
1607,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,ASFIKSIA,8,JIWA,2019
1608,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,BBLR,23,JIWA,2019
1609,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,KELAINAN,11,JIWA,2019
1610,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,LAIN-LAIN,8,JIWA,2019
1611,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,SEPSIS,0,JIWA,2019
1612,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAHIR MATI,TETANUS,0,JIWA,2019
1613,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,CAMPAK,0,JIWA,2019
1614,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,DEMAM,0,JIWA,2019
1615,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,DIARE,0,JIWA,2019
1616,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,DIFTERI,0,JIWA,2019
1617,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,LAIN-LAIN,4,JIWA,2019
1618,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,MALARIA,0,JIWA,2019
1619,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2019
1620,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,GANGGUAN DARAH,5,JIWA,2019
1621,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2019
1622,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,HIPERTENSI,15,JIWA,2019
1623,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,INFEKSI,2,JIWA,2019
1624,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,LAIN-LAIN,6,JIWA,2019
1625,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN IBU,PENDARAHAN,6,JIWA,2019
1626,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,DIARE,0,JIWA,2019
1627,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2019
1628,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,LAIN-LAIN,13,JIWA,2019
1629,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMATIAN POST-NEO,MALARIA,0,JIWA,2019
